Evaluation for kmeans Summary
File Name,ROUGE,Precision,Recall,F-measure
041.txt,rouge-l,0.7339449541284404,0.6015037593984962,0.6611570198425655
042.txt,rouge-1,0.5287356321839081,0.42990654205607476,0.47422679917685195
042.txt,rouge-2,0.3372093023255814,0.27358490566037735,0.30208332838758684
042.txt,rouge-l,0.43478260869565216,0.38961038961038963,0.41095889912460126
043.txt,rouge-1,0.6,0.3383458646616541,0.43269230308108364
043.txt,rouge-2,0.47297297297297297,0.26515151515151514,0.33980582063908005
043.txt,rouge-l,0.5245901639344263,0.37209302325581395,0.4353741448044796
044.txt,rouge-1,0.7321428571428571,0.5222929936305732,0.6096654226492172
044.txt,rouge-2,0.5945945945945946,0.4230769230769231,0.49438201761393774
044.txt,rouge-l,0.7011494252873564,0.5304347826086957,0.603960391135673
045.txt,rouge-1,0.6909090909090909,0.3619047619047619,0.47499999548828137
045.txt,rouge-2,0.5925925925925926,0.3076923076923077,0.4050632866399616
045.txt,rouge-l,0.68,0.4146341463414634,0.5151515104453628
046.txt,rouge-1,0.42105263157894735,0.24242424242424243,0.3076923030547338
046.txt,rouge-2,0.14666666666666667,0.08396946564885496,0.10679611187435217
046.txt,rouge-l,0.32786885245901637,0.2247191011235955,0.26666666184088894
047.txt,rouge-1,0.6236559139784946,0.44274809160305345,0.5178571380010365
047.txt,rouge-2,0.41304347826086957,0.2923076923076923,0.34234233748884024
047.txt,rouge-l,0.5882352941176471,0.45977011494252873,0.5161290273331947
048.txt,rouge-1,0.7413793103448276,0.5477707006369427,0.630036625149405
048.txt,rouge-2,0.6086956521739131,0.44871794871794873,0.5166051611661062
048.txt,rouge-l,0.7023809523809523,0.5619047619047619,0.6243386194003527
049.txt,rouge-1,0.6967741935483871,0.46153846153846156,0.5552699180853946
049.txt,rouge-2,0.5454545454545454,0.3605150214592275,0.4341085223401372
049.txt,rouge-l,0.6403508771929824,0.5177304964539007,0.5725490146638986
050.txt,rouge-1,0.6046511627906976,0.4020618556701031,0.4829721314253947
050.txt,rouge-2,0.4140625,0.27461139896373055,0.33021806374084106
050.txt,rouge-l,0.5,0.3821138211382114,0.4331797185916032
051.txt,rouge-1,0.8211382113821138,0.5642458100558659,0.6688741673573528
051.txt,rouge-2,0.7295081967213115,0.5,0.5933333285075556
051.txt,rouge-l,0.7906976744186046,0.6071428571428571,0.6868686819549026
052.txt,rouge-1,0.6666666666666666,0.49162011173184356,0.5659163938280208
052.txt,rouge-2,0.5267175572519084,0.38764044943820225,0.4466019368632503
052.txt,rouge-l,0.62,0.5254237288135594,0.5688073344836294
053.txt,rouge-1,0.43410852713178294,0.3708609271523179,0.3999999950308674
053.txt,rouge-2,0.203125,0.17333333333333334,0.18705035474354342
053.txt,rouge-l,0.336734693877551,0.3402061855670103,0.33846153346167
054.txt,rouge-1,1.0,0.5739130434782609,0.729281763322243
054.txt,rouge-2,0.9692307692307692,0.5526315789473685,0.7039106098998159
054.txt,rouge-l,1.0,0.6666666666666666,0.7999999952000001
055.txt,rouge-1,0.38202247191011235,0.35789473684210527,0.36956521239662105
055.txt,rouge-2,0.26136363636363635,0.24468085106382978,0.2527472477526869
055.txt,rouge-l,0.3472222222222222,0.36231884057971014,0.35460992408027775
056.txt,rouge-1,0.7393364928909952,0.609375,0.6680942134618436
056.txt,rouge-2,0.6714285714285714,0.5529411764705883,0.606451607950052
056.txt,rouge-l,0.6818181818181818,0.6402439024390244,0.6603773534955105
057.txt,rouge-1,0.6521739130434783,0.47368421052631576,0.5487804829305474
057.txt,rouge-2,0.5588235294117647,0.40425531914893614,0.4691357975979272
057.txt,rouge-l,0.631578947368421,0.5901639344262295,0.6101694865311692
058.txt,rouge-1,0.5957446808510638,0.34782608695652173,0.4392156816196848
058.txt,rouge-2,0.5053763440860215,0.29375,0.3715414973269385
058.txt,rouge-l,0.5866666666666667,0.4036697247706422,0.4782608647359405
059.txt,rouge-1,0.6890243902439024,0.4329501915708812,0.5317647011428096
059.txt,rouge-2,0.558282208588957,0.35,0.4302600425442494
059.txt,rouge-l,0.6456692913385826,0.4939759036144578,0.5597269575459237
060.txt,rouge-1,0.5128205128205128,0.4,0.44943819732357027
060.txt,rouge-2,0.24675324675324675,0.1919191919191919,0.215909085987216
060.txt,rouge-l,0.4626865671641791,0.41333333333333333,0.436619713325729
061.txt,rouge-1,1.0,0.5595854922279793,0.7176079688206533
061.txt,rouge-2,0.9719626168224299,0.5416666666666666,0.6956521693171217
061.txt,rouge-l,1.0,0.6833333333333333,0.8118811832957554
062.txt,rouge-1,0.6371681415929203,0.41379310344827586,0.5017421555046195
062.txt,rouge-2,0.4642857142857143,0.30057803468208094,0.36491227593080955
062.txt,rouge-l,0.5632183908045977,0.44545454545454544,0.4974619240021645
063.txt,rouge-1,0.6111111111111112,0.41904761904761906,0.4971751364167386
063.txt,rouge-2,0.45454545454545453,0.31100478468899523,0.3693181769939631
063.txt,rouge-l,0.5636363636363636,0.4626865671641791,0.5081967163598495
064.txt,rouge-1,0.6292134831460674,0.37966101694915255,0.473572933995146
064.txt,rouge-2,0.4011299435028249,0.24149659863945577,0.3014861948839034
064.txt,rouge-l,0.5373134328358209,0.43373493975903615,0.4799999950568889
065.txt,rouge-1,0.6588235294117647,0.38095238095238093,0.4827586160467451
065.txt,rouge-2,0.5476190476190477,0.3150684931506849,0.3999999953633271
065.txt,rouge-l,0.6231884057971014,0.3739130434782609,0.4673912996603261
066.txt,rouge-1,0.8982035928143712,0.5703422053231939,0.697674413853867
066.txt,rouge-2,0.8373493975903614,0.5305343511450382,0.6495327055319243
066.txt,rouge-l,0.8699186991869918,0.6407185628742516,0.7379310295978598
067.txt,rouge-1,0.48366013071895425,0.27007299270072993,0.34660421085817394
067.txt,rouge-2,0.09868421052631579,0.054945054945054944,0.07058823069940515
067.txt,rouge-l,0.33035714285714285,0.24025974025974026,0.2781954838464583
068.txt,rouge-1,0.7326732673267327,0.42045454545454547,0.5342960242474163
068.txt,rouge-2,0.51,0.2914285714285714,0.37090908628099184
068.txt,rouge-l,0.6164383561643836,0.42452830188679247,0.5027932912593241
069.txt,rouge-1,0.684931506849315,0.37174721189591076,0.48192770628259546
069.txt,rouge-2,0.4896551724137931,0.26492537313432835,0.3438256613030504
069.txt,rouge-l,0.6428571428571429,0.45569620253164556,0.5333333284784637
070.txt,rouge-1,0.32098765432098764,0.21138211382113822,0.2549019559962515
070.txt,rouge-2,0.05,0.03278688524590164,0.03960395561219547
070.txt,rouge-l,0.23529411764705882,0.2,0.21621621124908705
071.txt,rouge-1,0.8525641025641025,0.42765273311897106,0.5695931433024133
071.txt,rouge-2,0.7032258064516129,0.35161290322580646,0.4688171998566309
071.txt,rouge-l,0.794392523364486,0.4644808743169399,0.5862068918951249
072.txt,rouge-1,0.7894736842105263,0.430622009569378,0.5572755372281917
072.txt,rouge-2,0.7004405286343612,0.381294964028777,0.4937888153109931
072.txt,rouge-l,0.7592592592592593,0.5168067226890757,0.6149999951805001
073.txt,rouge-1,0.8152866242038217,0.5517241379310345,0.6580976815611845
073.txt,rouge-2,0.6987179487179487,0.47186147186147187,0.5633074887278409
073.txt,rouge-l,0.788135593220339,0.58125,0.6690647433155635
074.txt,rouge-1,0.782608695652174,0.5070422535211268,0.615384610612901
074.txt,rouge-2,0.6131386861313869,0.39622641509433965,0.48137535339709864
074.txt,rouge-l,0.6868686868686869,0.5396825396825397,0.6044444395164446
075.txt,rouge-1,0.7105263157894737,0.46551724137931033,0.562499995217014
075.txt,rouge-2,0.6133333333333333,0.4,0.48421052153739624
075.txt,rouge-l,0.6333333333333333,0.4935064935064935,0.554744520624434
076.txt,rouge-1,0.9239130434782609,0.5448717948717948,0.6854838663007286
076.txt,rouge-2,0.8351648351648352,0.49032258064516127,0.6178861742002115
076.txt,rouge-l,0.9154929577464789,0.6310679611650486,0.7471264319507201
077.txt,rouge-1,0.6349206349206349,0.449438202247191,0.5263157846199793
077.txt,rouge-2,0.4521276595744681,0.31954887218045114,0.3744493343546353
077.txt,rouge-l,0.5757575757575758,0.4444444444444444,0.5016501600993367
078.txt,rouge-1,0.7701149425287356,0.4527027027027027,0.5702127612943413
078.txt,rouge-2,0.627906976744186,0.3673469387755102,0.463519308647424
078.txt,rouge-l,0.6911764705882353,0.47,0.5595238047052155
079.txt,rouge-1,0.42857142857142855,0.30319148936170215,0.35514018206267417
079.txt,rouge-2,0.15151515151515152,0.10695187165775401,0.12539184467841333
079.txt,rouge-l,0.29906542056074764,0.2857142857142857,0.29223743792498075
080.txt,rouge-1,0.7391304347826086,0.3722627737226277,0.4951456266127817
080.txt,rouge-2,0.6176470588235294,0.3088235294117647,0.4117647014379085
080.txt,rouge-l,0.76,0.36893203883495146,0.4967320217437738
081.txt,rouge-1,0.9838709677419355,0.5922330097087378,0.739393934702663
081.txt,rouge-2,0.959349593495935,0.5756097560975609,0.7195121904344512
081.txt,rouge-l,0.9770114942528736,0.6640625,0.7906976696004328
082.txt,rouge-1,1.0,0.5851528384279476,0.7382920063617392
082.txt,rouge-2,0.9699248120300752,0.5657894736842105,0.7146814357894737
082.txt,rouge-l,1.0,0.6363636363636364,0.7777777730246914
083.txt,rouge-1,0.7154471544715447,0.4607329842931937,0.5605095493746198
083.txt,rouge-2,0.5245901639344263,0.3368421052631579,0.41025640549391845
083.txt,rouge-l,0.6222222222222222,0.4827586206896552,0.5436893154679989
084.txt,rouge-1,0.8840579710144928,0.5191489361702127,0.6541554913166918
084.txt,rouge-2,0.8248175182481752,0.4829059829059829,0.6091644158269702
084.txt,rouge-l,0.85,0.648854961832061,0.7359307310207831
085.txt,rouge-1,0.6826923076923077,0.44936708860759494,0.5419847280368277
085.txt,rouge-2,0.42718446601941745,0.2802547770700637,0.338461533677219
085.txt,rouge-l,0.5844155844155844,0.4368932038834951,0.4999999951043211
086.txt,rouge-1,0.6991869918699187,0.455026455026455,0.551282046505794
086.txt,rouge-2,0.4918032786885246,0.3191489361702128,0.38709676942018734
086.txt,rouge-l,0.6063829787234043,0.456,0.5205479403056652
087.txt,rouge-1,0.6956521739130435,0.45878136200716846,0.5529157619491626
087.txt,rouge-2,0.48633879781420764,0.32014388489208634,0.38611713187176805
087.txt,rouge-l,0.6044776119402985,0.47093023255813954,0.5294117597829895
088.txt,rouge-1,0.5748502994011976,0.45933014354066987,0.5106382929347273
088.txt,rouge-2,0.41566265060240964,0.3317307692307692,0.3689839522823072
088.txt,rouge-l,0.4806201550387597,0.4696969696969697,0.47509578044127365
089.txt,rouge-1,0.8085106382978723,0.5277777777777778,0.6386554574055505
089.txt,rouge-2,0.6881720430107527,0.44755244755244755,0.5423728765803649
089.txt,rouge-l,0.7837837837837838,0.5631067961165048,0.6553672267726388
090.txt,rouge-1,0.7540983606557377,0.4423076923076923,0.5575757529153352
090.txt,rouge-2,0.5714285714285714,0.33440514469453375,0.42190668905430595
090.txt,rouge-l,0.672,0.5121951219512195,0.5813148739837886
091.txt,rouge-1,0.7543859649122807,0.6323529411764706,0.68799999503872
091.txt,rouge-2,0.6637168141592921,0.5555555555555556,0.6048387047167665
091.txt,rouge-l,0.7391304347826086,0.6732673267326733,0.7046632074461061
092.txt,rouge-1,0.5221238938053098,0.30256410256410254,0.3831168784712852
092.txt,rouge-2,0.33035714285714285,0.19072164948453607,0.24183006071852717
092.txt,rouge-l,0.43157894736842106,0.328,0.37272726782024795
093.txt,rouge-1,0.6590909090909091,0.3591331269349845,0.46492985515335283
093.txt,rouge-2,0.41714285714285715,0.2267080745341615,0.2937625708901296
093.txt,rouge-l,0.5514705882352942,0.40540540540540543,0.4672897147426753
094.txt,rouge-1,0.7017543859649122,0.45454545454545453,0.5517241331595719
094.txt,rouge-2,0.5462555066079295,0.35327635327635326,0.42906573917475854
094.txt,rouge-l,0.65625,0.5023923444976076,0.5691056861450783
095.txt,rouge-1,0.5531914893617021,0.3581267217630854,0.43478260392473245
095.txt,rouge-2,0.3162393162393162,0.20441988950276244,0.248322142881627
095.txt,rouge-l,0.41358024691358025,0.33004926108374383,0.36712328273432165
096.txt,rouge-1,0.618421052631579,0.3671875,0.46078430905036527
096.txt,rouge-2,0.44,0.25984251968503935,0.32673266859866684
096.txt,rouge-l,0.5901639344262295,0.4,0.4768211872374019
097.txt,rouge-1,0.6929824561403509,0.398989898989899,0.5064102517726826
097.txt,rouge-2,0.504424778761062,0.2893401015228426,0.36774193085098855
097.txt,rouge-l,0.675,0.4153846153846154,0.5142857095691611
098.txt,rouge-1,0.6153846153846154,0.37209302325581395,0.4637681112455367
098.txt,rouge-2,0.4108527131782946,0.24766355140186916,0.30903789618169303
098.txt,rouge-l,0.6105263157894737,0.42962962962962964,0.5043478212381852
099.txt,rouge-1,0.6740331491712708,0.40939597315436244,0.5093945673233643
099.txt,rouge-2,0.5222222222222223,0.3164983164983165,0.39412997433645824
099.txt,rouge-l,0.593103448275862,0.45989304812834225,0.5180722842366455
100.txt,rouge-1,0.9195402298850575,0.4878048780487805,0.6374501946737354
100.txt,rouge-2,0.8488372093023255,0.44785276073619634,0.5863453770042419
100.txt,rouge-l,0.8970588235294118,0.6039603960396039,0.721893486314905
101.txt,rouge-1,0.6037735849056604,0.4413793103448276,0.5099601544832624
101.txt,rouge-2,0.49523809523809526,0.3611111111111111,0.41767067785358303
101.txt,rouge-l,0.5764705882352941,0.5444444444444444,0.5599999950040816
102.txt,rouge-1,0.7409638554216867,0.38317757009345793,0.5051334657323681
102.txt,rouge-2,0.5878787878787879,0.303125,0.39999999551068127
102.txt,rouge-l,0.6949152542372882,0.44324324324324327,0.5412541206570164
103.txt,rouge-1,0.7771428571428571,0.525096525096525,0.6267281057863833
103.txt,rouge-2,0.6494252873563219,0.437984496124031,0.5231481433371915
103.txt,rouge-l,0.7307692307692307,0.6168831168831169,0.6690140795427496
104.txt,rouge-1,0.6071428571428571,0.37777777777777777,0.465753419928692
104.txt,rouge-2,0.42342342342342343,0.26256983240223464,0.32413792630939364
104.txt,rouge-l,0.5161290322580645,0.42105263157894735,0.46376811099348875
105.txt,rouge-1,0.711864406779661,0.4666666666666667,0.5637583844781767
105.txt,rouge-2,0.5555555555555556,0.36312849162011174,0.43918918440855553
105.txt,rouge-l,0.6451612903225806,0.49586776859504134,0.5607476586369989
106.txt,rouge-1,0.5454545454545454,0.3870967741935484,0.4528301838234247
106.txt,rouge-2,0.3299492385786802,0.23381294964028776,0.2736842056717119
106.txt,rouge-l,0.460431654676259,0.3595505617977528,0.40378548403467046
107.txt,rouge-1,0.4864864864864865,0.2975206611570248,0.3692307645212361
107.txt,rouge-2,0.3150684931506849,0.19166666666666668,0.23834196420843518
107.txt,rouge-l,0.42857142857142855,0.3333333333333333,0.37499999507812504
108.txt,rouge-1,0.643979057591623,0.467680608365019,0.5418502153900717
108.txt,rouge-2,0.41578947368421054,0.3015267175572519,0.3495575172507636
108.txt,rouge-l,0.5223880597014925,0.4605263157894737,0.4895104845302949
109.txt,rouge-1,0.7291666666666666,0.3645833333333333,0.4861111066666666
109.txt,rouge-2,0.5368421052631579,0.2670157068062827,0.35664335220670945
109.txt,rouge-l,0.647887323943662,0.46,0.5380116910502378
110.txt,rouge-1,0.7542087542087542,0.47257383966244726,0.5810635490897162
110.txt,rouge-2,0.597972972972973,0.37420718816067655,0.46033809669531817
110.txt,rouge-l,0.7409326424870466,0.5335820895522388,0.6203904506637933
111.txt,rouge-1,0.6493506493506493,0.3597122302158273,0.4629629583749143
111.txt,rouge-2,0.4868421052631579,0.26811594202898553,0.34579438794305184
111.txt,rouge-l,0.6101694915254238,0.3564356435643564,0.4499999953445313
112.txt,rouge-1,0.8539325842696629,0.5205479452054794,0.6468085059324582
112.txt,rouge-2,0.7840909090909091,0.47586206896551725,0.59227467341082
112.txt,rouge-l,0.8243243243243243,0.5700934579439252,0.6740331443374745
113.txt,rouge-1,0.7586206896551724,0.45993031358885017,0.5726681080986821
113.txt,rouge-2,0.5953757225433526,0.36013986013986016,0.4488017382224311
113.txt,rouge-l,0.6610169491525424,0.4588235294117647,0.5416666618296683
114.txt,rouge-1,0.6370370370370371,0.4479166666666667,0.5259938789439722
114.txt,rouge-2,0.5298507462686567,0.3717277486910995,0.4369230720768758
114.txt,rouge-l,0.5959595959595959,0.5175438596491229,0.5539906053534351
115.txt,rouge-1,0.5,0.2608695652173913,0.34285713835102044
115.txt,rouge-2,0.2736842105263158,0.14207650273224043,0.18705035521323957
115.txt,rouge-l,0.40789473684210525,0.2743362831858407,0.32804232323395205
116.txt,rouge-1,0.7710843373493976,0.44755244755244755,0.5663716767683453
116.txt,rouge-2,0.6341463414634146,0.36619718309859156,0.4642857096444516
116.txt,rouge-l,0.6666666666666666,0.43956043956043955,0.5298013197140476
117.txt,rouge-1,0.8148148148148148,0.515625,0.6315789426212769
117.txt,rouge-2,0.725,0.4566929133858268,0.5603864686877174
117.txt,rouge-l,0.765625,0.5268817204301075,0.6242038168266462
118.txt,rouge-1,0.6210526315789474,0.38311688311688313,0.4738955776100387
118.txt,rouge-2,0.40425531914893614,0.24836601307189543,0.30769230297759353
118.txt,rouge-l,0.5857142857142857,0.43617021276595747,0.4999999951070792
119.txt,rouge-1,0.5094339622641509,0.4,0.44813277515538646
119.txt,rouge-2,0.26666666666666666,0.208955223880597,0.2343096185045781
119.txt,rouge-l,0.40963855421686746,0.3953488372093023,0.402366858906901
120.txt,rouge-1,0.8273381294964028,0.5528846153846154,0.6628242026904967
120.txt,rouge-2,0.7391304347826086,0.4927536231884058,0.5913043430260871
120.txt,rouge-l,0.819047619047619,0.6187050359712231,0.7049180278839695
121.txt,rouge-1,0.7815126050420168,0.5502958579881657,0.6458333284840375
121.txt,rouge-2,0.6694915254237288,0.47023809523809523,0.5524475476003716
121.txt,rouge-l,0.7525773195876289,0.6239316239316239,0.6822429856978776
122.txt,rouge-1,0.7049180327868853,0.45104895104895104,0.5501066050492589
122.txt,rouge-2,0.46703296703296704,0.2982456140350877,0.36402569117470396
122.txt,rouge-l,0.5798319327731093,0.42857142857142855,0.492857137969643
123.txt,rouge-1,0.5875,0.3686274509803922,0.453012043454783
123.txt,rouge-2,0.2641509433962264,0.16535433070866143,0.20338982577303039
123.txt,rouge-l,0.4473684210526316,0.3541666666666667,0.3953488322769065
124.txt,rouge-1,0.611764705882353,0.3443708609271523,0.44067796149274635
124.txt,rouge-2,0.36904761904761907,0.20666666666666667,0.26495726035502964
124.txt,rouge-l,0.5223880597014925,0.35714285714285715,0.42424241941891644
125.txt,rouge-1,0.4976303317535545,0.40384615384615385,0.4458598676655803
125.txt,rouge-2,0.3047619047619048,0.2471042471042471,0.2729211037965822
125.txt,rouge-l,0.41025641025641024,0.3615819209039548,0.38438437940426917
126.txt,rouge-1,0.5102040816326531,0.3875968992248062,0.440528629454482
126.txt,rouge-2,0.29896907216494845,0.2265625,0.2577777728726914
126.txt,rouge-l,0.4375,0.3888888888888889,0.41176470089965406
