Evaluation for Feature based Summary
File Name,ROUGE,Precision,Recall,F-measure
024.txt,rouge-2,0.6363636363636364,0.6521739130434783,0.644171774141857
024.txt,rouge-l,0.6902654867256637,0.7027027027027027,0.69642856642897
025.txt,rouge-1,1.0,0.9196428571428571,0.9581395298924824
025.txt,rouge-2,0.9658536585365853,0.8878923766816144,0.9252336398686568
025.txt,rouge-l,1.0,0.946969696969697,0.9727626409181064
026.txt,rouge-1,0.6376811594202898,0.624113475177305,0.6308243677604348
026.txt,rouge-2,0.5182481751824818,0.5071428571428571,0.5126353740619585
026.txt,rouge-l,0.6020408163265306,0.5619047619047619,0.5812807831832852
027.txt,rouge-1,0.515625,0.6111111111111112,0.5593220289342143
027.txt,rouge-2,0.4094488188976378,0.48598130841121495,0.4444444394809701
027.txt,rouge-l,0.5056179775280899,0.5625,0.532544373712405
028.txt,rouge-1,0.35185185185185186,0.48717948717948717,0.4086021456677073
028.txt,rouge-2,0.18691588785046728,0.2597402597402597,0.21739129948074204
028.txt,rouge-l,0.313953488372093,0.45,0.3698630088571965
029.txt,rouge-1,0.7159763313609467,0.7806451612903226,0.746913575256249
029.txt,rouge-2,0.6666666666666666,0.7272727272727273,0.6956521689224953
029.txt,rouge-l,0.6936936936936937,0.8105263157894737,0.7475728105641437
030.txt,rouge-1,0.8159203980099502,0.8324873096446701,0.8241205980155805
030.txt,rouge-2,0.745,0.7602040816326531,0.7525252475257627
030.txt,rouge-l,0.7692307692307693,0.7936507936507936,0.7812499950012208
031.txt,rouge-1,0.7867647058823529,0.7181208053691275,0.7508771879928593
031.txt,rouge-2,0.6814814814814815,0.6216216216216216,0.6501766734557805
031.txt,rouge-l,0.7378640776699029,0.7450980392156863,0.7414634096342654
032.txt,rouge-1,0.8257575757575758,0.8515625,0.838461533462722
032.txt,rouge-2,0.7938931297709924,0.8188976377952756,0.8062015453887988
032.txt,rouge-l,0.8260869565217391,0.926829268292683,0.8735632134073195
033.txt,rouge-1,0.7608695652173914,0.7446808510638298,0.752688167043589
033.txt,rouge-2,0.7142857142857143,0.6989247311827957,0.7065217341310257
033.txt,rouge-l,0.7941176470588235,0.7605633802816901,0.7769784122685162
034.txt,rouge-1,0.5594405594405595,0.6666666666666666,0.6083650140496466
034.txt,rouge-2,0.45774647887323944,0.5462184873949579,0.4980842862265675
034.txt,rouge-l,0.5957446808510638,0.6222222222222222,0.608695647176276
035.txt,rouge-1,0.6621621621621622,0.5157894736842106,0.5798816518819371
035.txt,rouge-2,0.5205479452054794,0.40425531914893614,0.45508981543834487
035.txt,rouge-l,0.6491228070175439,0.5068493150684932,0.569230764306509
036.txt,rouge-1,0.4393063583815029,0.5588235294117647,0.4919093801849583
036.txt,rouge-2,0.3313953488372093,0.4222222222222222,0.37133549995862025
036.txt,rouge-l,0.4322033898305085,0.5666666666666667,0.4903846104752219
037.txt,rouge-1,0.5420560747663551,0.6705202312138728,0.5994831991904868
037.txt,rouge-2,0.4507042253521127,0.5581395348837209,0.4987012937580031
037.txt,rouge-l,0.5144927536231884,0.6173913043478261,0.5612648171757096
038.txt,rouge-1,0.6610169491525424,0.8297872340425532,0.7358490516678534
038.txt,rouge-2,0.6551724137931034,0.8260869565217391,0.730769225835799
038.txt,rouge-l,0.6530612244897959,0.8648648648648649,0.7441860416089778
039.txt,rouge-1,0.5975609756097561,0.5268817204301075,0.5599999950197551
039.txt,rouge-2,0.4444444444444444,0.391304347826087,0.41618496611848044
039.txt,rouge-l,0.5517241379310345,0.5,0.5245901589465198
040.txt,rouge-1,0.5274725274725275,0.3902439024390244,0.44859812595292164
040.txt,rouge-2,0.32222222222222224,0.23770491803278687,0.273584900774297
040.txt,rouge-l,0.5303030303030303,0.3804347826086957,0.44303796981893934
041.txt,rouge-1,0.717948717948718,0.8057553956834532,0.7593220289149096
041.txt,rouge-2,0.6516129032258065,0.7318840579710145,0.6894197902386751
041.txt,rouge-l,0.7019230769230769,0.7684210526315789,0.7336683367187697
042.txt,rouge-1,0.6237623762376238,0.5943396226415094,0.6086956471768303
042.txt,rouge-2,0.59,0.5619047619047619,0.5756097511005354
042.txt,rouge-l,0.7105263157894737,0.6506024096385542,0.6792452780285592
043.txt,rouge-1,0.7078651685393258,0.65625,0.6810810760882396
043.txt,rouge-2,0.5909090909090909,0.5473684210526316,0.5683060059362777
043.txt,rouge-l,0.7183098591549296,0.68,0.6986301319900545
044.txt,rouge-1,0.5688622754491018,0.5191256830601093,0.5428571378675919
044.txt,rouge-2,0.4036144578313253,0.36813186813186816,0.3850574662749373
044.txt,rouge-l,0.5092592592592593,0.44715447154471544,0.47619047121155905
045.txt,rouge-1,0.5755395683453237,0.5228758169934641,0.5479452004909459
045.txt,rouge-2,0.427536231884058,0.3881578947368421,0.4068965467357907
045.txt,rouge-l,0.5544554455445545,0.5185185185185185,0.5358851624697237
046.txt,rouge-1,0.38848920863309355,0.46956521739130436,0.42519684543834096
046.txt,rouge-2,0.2391304347826087,0.2894736842105263,0.26190475695011345
046.txt,rouge-l,0.37254901960784315,0.42696629213483145,0.3979057541854664
047.txt,rouge-1,0.78,0.6046511627906976,0.6812227025037662
047.txt,rouge-2,0.696969696969697,0.5390625,0.6079295105001068
047.txt,rouge-l,0.7333333333333333,0.632183908045977,0.6790123407064472
048.txt,rouge-1,0.5796178343949044,0.7711864406779662,0.6618181769187439
048.txt,rouge-2,0.4935897435897436,0.6581196581196581,0.5641025592046051
048.txt,rouge-l,0.5446428571428571,0.7349397590361446,0.6256410207516109
049.txt,rouge-1,0.6633986928104575,0.7381818181818182,0.698795175737126
049.txt,rouge-2,0.5409836065573771,0.6021897810218978,0.5699481815428306
049.txt,rouge-l,0.6455026455026455,0.7052023121387283,0.6740331441810385
050.txt,rouge-1,0.5971223021582733,0.6747967479674797,0.633587781278189
050.txt,rouge-2,0.5289855072463768,0.5983606557377049,0.5615384565573965
050.txt,rouge-l,0.5742574257425742,0.6666666666666666,0.6170212716234722
051.txt,rouge-1,0.7028985507246377,0.7028985507246377,0.7028985457246377
051.txt,rouge-2,0.6423357664233577,0.6423357664233577,0.6423357614233578
051.txt,rouge-l,0.74,0.7326732673267327,0.7363184029603229
052.txt,rouge-1,0.5913461538461539,0.5540540540540541,0.5720930182611141
052.txt,rouge-2,0.41545893719806765,0.3891402714932127,0.4018691538838546
052.txt,rouge-l,0.5586206896551724,0.5126582278481012,0.5346534603557386
053.txt,rouge-1,0.7786259541984732,0.796875,0.7876447826454586
053.txt,rouge-2,0.7384615384615385,0.7559055118110236,0.7470817070629382
053.txt,rouge-l,0.7422680412371134,0.8,0.7700534709428352
054.txt,rouge-1,0.4260869565217391,0.4666666666666667,0.4454545404648761
054.txt,rouge-2,0.19298245614035087,0.21153846153846154,0.20183485739584223
054.txt,rouge-l,0.3780487804878049,0.40789473684210525,0.3924050582983497
055.txt,rouge-1,0.7766497461928934,0.8693181818181818,0.8203753301364921
055.txt,rouge-2,0.7193877551020408,0.8057142857142857,0.7601078117276103
055.txt,rouge-l,0.8429752066115702,0.8571428571428571,0.8499999950003472
056.txt,rouge-1,0.44776119402985076,0.5555555555555556,0.4958677636527561
056.txt,rouge-2,0.3082706766917293,0.38317757009345793,0.34166666172534726
056.txt,rouge-l,0.4222222222222222,0.5277777777777778,0.46913579753086426
057.txt,rouge-1,0.7010309278350515,0.6296296296296297,0.6634146291607378
057.txt,rouge-2,0.5751295336787565,0.5162790697674419,0.5441176420733613
057.txt,rouge-l,0.7096774193548387,0.5906040268456376,0.6446886397305748
058.txt,rouge-1,0.8426966292134831,0.6198347107438017,0.7142857094018142
058.txt,rouge-2,0.8068181818181818,0.5916666666666667,0.682692302810651
058.txt,rouge-l,0.8823529411764706,0.6896551724137931,0.7741935434622269
059.txt,rouge-1,0.873015873015873,0.8208955223880597,0.84615384115858
059.txt,rouge-2,0.832,0.7819548872180451,0.8062015453924044
059.txt,rouge-l,0.8617021276595744,0.8350515463917526,0.8481675342682494
060.txt,rouge-1,0.4,0.375,0.3870967691987514
060.txt,rouge-2,0.2711864406779661,0.25396825396825395,0.2622950769725881
060.txt,rouge-l,0.40384615384615385,0.3888888888888889,0.3962264100961196
061.txt,rouge-1,0.7372262773722628,0.9017857142857143,0.8112449749700813
061.txt,rouge-2,0.6838235294117647,0.8378378378378378,0.7530364322981855
061.txt,rouge-l,0.7294117647058823,0.8732394366197183,0.7948717899120645
062.txt,rouge-1,0.48,0.576,0.5236363586776859
062.txt,rouge-2,0.31543624161073824,0.3790322580645161,0.34432233936427437
062.txt,rouge-l,0.44954128440366975,0.550561797752809,0.4949494900005103
063.txt,rouge-1,0.5354330708661418,0.6601941747572816,0.5913043428805294
063.txt,rouge-2,0.42857142857142855,0.5294117647058824,0.47368420558171753
063.txt,rouge-l,0.5487804878048781,0.6923076923076923,0.612244893026054
064.txt,rouge-1,0.8670886075949367,0.8782051282051282,0.8726114599683558
064.txt,rouge-2,0.8471337579617835,0.8580645161290322,0.8525640975643081
064.txt,rouge-l,0.8823529411764706,0.9090909090909091,0.8955223830608153
065.txt,rouge-1,0.49700598802395207,0.6014492753623188,0.5442622901271701
065.txt,rouge-2,0.35542168674698793,0.4306569343065693,0.389438938940191
065.txt,rouge-l,0.509090909090909,0.5833333333333334,0.5436893154114432
066.txt,rouge-1,0.5769230769230769,0.6198347107438017,0.5976095567594165
066.txt,rouge-2,0.4883720930232558,0.525,0.5060240913920745
066.txt,rouge-l,0.5851063829787234,0.6043956043956044,0.5945945895959095
067.txt,rouge-1,0.7,0.7304347826086957,0.7148936120235401
067.txt,rouge-2,0.6218487394957983,0.6491228070175439,0.6351931280495129
067.txt,rouge-l,0.691358024691358,0.7,0.6956521689132364
068.txt,rouge-1,0.5927835051546392,0.7666666666666667,0.6686046462445918
068.txt,rouge-2,0.5077720207253886,0.6577181208053692,0.5730994102874389
068.txt,rouge-l,0.6074074074074074,0.780952380952381,0.6833333284114583
069.txt,rouge-1,0.7022058823529411,0.7958333333333333,0.7460937450195312
069.txt,rouge-2,0.6088560885608856,0.6903765690376569,0.6470588185490965
069.txt,rouge-l,0.6804733727810651,0.756578947368421,0.716510898440815
070.txt,rouge-1,0.6162790697674418,0.5760869565217391,0.5955056129832094
070.txt,rouge-2,0.5294117647058824,0.4945054945054945,0.5113636313694475
070.txt,rouge-l,0.65625,0.5753424657534246,0.613138681152965
071.txt,rouge-1,0.5760869565217391,0.5698924731182796,0.5729729679731193
071.txt,rouge-2,0.4725274725274725,0.4673913043478261,0.4699453501914062
071.txt,rouge-l,0.5454545454545454,0.5753424657534246,0.5599999950035556
072.txt,rouge-1,0.6690647482014388,0.7322834645669292,0.6992481153109278
072.txt,rouge-2,0.6159420289855072,0.6746031746031746,0.6439393889497246
072.txt,rouge-l,0.6666666666666666,0.7252747252747253,0.6947368371141275
073.txt,rouge-1,0.6067415730337079,0.4909090909090909,0.5427135628948765
073.txt,rouge-2,0.45454545454545453,0.3669724770642202,0.4060913656151924
073.txt,rouge-l,0.5797101449275363,0.49382716049382713,0.5333333283653334
074.txt,rouge-1,0.6666666666666666,0.6274509803921569,0.6464646414692379
074.txt,rouge-2,0.5894736842105263,0.5544554455445545,0.571428566433257
074.txt,rouge-l,0.6818181818181818,0.6521739130434783,0.6666666616691358
075.txt,rouge-1,0.6483516483516484,0.7195121951219512,0.6820809198690234
075.txt,rouge-2,0.5222222222222223,0.5802469135802469,0.5497075973530318
075.txt,rouge-l,0.5774647887323944,0.6612903225806451,0.6165413484063543
076.txt,rouge-1,0.5847457627118644,0.5111111111111111,0.5454545404771205
076.txt,rouge-2,0.4358974358974359,0.3805970149253731,0.40637449701496803
076.txt,rouge-l,0.5476190476190477,0.46464646464646464,0.5027322354707516
077.txt,rouge-1,0.6896551724137931,0.7368421052631579,0.712468188389695
077.txt,rouge-2,0.5495049504950495,0.5873015873015873,0.5677749310669084
077.txt,rouge-l,0.640625,0.7192982456140351,0.677685945429957
078.txt,rouge-1,0.717948717948718,0.8571428571428571,0.7813953438762574
078.txt,rouge-2,0.6810344827586207,0.8144329896907216,0.7417840325984704
078.txt,rouge-l,0.7974683544303798,0.84,0.8181818131851915
079.txt,rouge-1,0.7090909090909091,0.7572815533980582,0.7323943612025834
079.txt,rouge-2,0.6513761467889908,0.696078431372549,0.6729857769960244
079.txt,rouge-l,0.7397260273972602,0.7605633802816901,0.7499999950009645
080.txt,rouge-1,0.6309523809523809,0.6022727272727273,0.6162790647701462
080.txt,rouge-2,0.4819277108433735,0.45977011494252873,0.47058823029688585
080.txt,rouge-l,0.6,0.6,0.5999999950000001
081.txt,rouge-1,0.7064220183486238,0.6581196581196581,0.6814159242098051
081.txt,rouge-2,0.5833333333333334,0.5431034482758621,0.5624999950063776
081.txt,rouge-l,0.6790123456790124,0.7142857142857143,0.6962025266487744
082.txt,rouge-1,0.525,0.6363636363636364,0.5753424607993997
082.txt,rouge-2,0.44537815126050423,0.5408163265306123,0.48847925771963735
082.txt,rouge-l,0.5161290322580645,0.631578947368421,0.5680473323287
083.txt,rouge-1,0.7782426778242678,0.7815126050420168,0.7798742088364999
083.txt,rouge-2,0.7100840336134454,0.7130801687763713,0.7115789423684432
083.txt,rouge-l,0.8129496402877698,0.8071428571428572,0.8100358372939711
084.txt,rouge-1,0.6891891891891891,0.5204081632653061,0.5930232509113034
084.txt,rouge-2,0.5342465753424658,0.4020618556701031,0.4588235245114187
084.txt,rouge-l,0.6538461538461539,0.4722222222222222,0.5483870919042665
085.txt,rouge-1,0.7131147540983607,0.87,0.783783778832887
085.txt,rouge-2,0.6776859504132231,0.8282828282828283,0.7454545405045455
085.txt,rouge-l,0.7,0.9,0.7874999950781251
086.txt,rouge-1,0.6701030927835051,0.6914893617021277,0.6806282672525424
086.txt,rouge-2,0.5833333333333334,0.6021505376344086,0.5925925875938525
086.txt,rouge-l,0.6351351351351351,0.6714285714285714,0.652777772781636
087.txt,rouge-1,0.84375,0.7297297297297297,0.7826086906784289
087.txt,rouge-2,0.7795275590551181,0.673469387755102,0.7226277322529171
087.txt,rouge-l,0.8131868131868132,0.7254901960784313,0.7668393732545842
088.txt,rouge-1,0.5,0.5256410256410257,0.5124999950031252
088.txt,rouge-2,0.3950617283950617,0.4155844155844156,0.4050632861424452
088.txt,rouge-l,0.47692307692307695,0.484375,0.48062015003906017
089.txt,rouge-1,0.6536312849162011,0.7090909090909091,0.6802325531478165
089.txt,rouge-2,0.5449438202247191,0.5914634146341463,0.5672514569966828
089.txt,rouge-l,0.6370967741935484,0.6869565217391305,0.6610878611158768
090.txt,rouge-1,0.6130952380952381,0.639751552795031,0.6261398126314429
090.txt,rouge-2,0.49101796407185627,0.5125,0.501529046990059
090.txt,rouge-l,0.6,0.5948275862068966,0.5974025924026912
091.txt,rouge-1,0.7209302325581395,0.6326530612244898,0.6739130384995274
091.txt,rouge-2,0.6484375,0.5684931506849316,0.6058394110799724
091.txt,rouge-l,0.7446808510638298,0.6542056074766355,0.6965174079562387
092.txt,rouge-1,0.6666666666666666,0.6754966887417219,0.6710526265791639
092.txt,rouge-2,0.5592105263157895,0.5666666666666667,0.5629139022849875
092.txt,rouge-l,0.646551724137931,0.6944444444444444,0.6696428521492347
093.txt,rouge-1,0.5793103448275863,0.6461538461538462,0.610909085923967
093.txt,rouge-2,0.4791666666666667,0.5348837209302325,0.5054945005096004
093.txt,rouge-l,0.4791666666666667,0.6052631578947368,0.5348837159978368
094.txt,rouge-1,0.8426966292134831,0.7894736842105263,0.8152173863096646
094.txt,rouge-2,0.8181818181818182,0.7659574468085106,0.7912087862142254
094.txt,rouge-l,0.8771929824561403,0.819672131147541,0.8474576221243895
095.txt,rouge-1,0.35,0.525,0.41999999520000003
095.txt,rouge-2,0.20168067226890757,0.3037974683544304,0.2424242376283033
095.txt,rouge-l,0.36363636363636365,0.5,0.42105262670360116
096.txt,rouge-1,0.3709677419354839,0.48936170212765956,0.42201834371854224
096.txt,rouge-2,0.26229508196721313,0.34782608695652173,0.29906541565900957
096.txt,rouge-l,0.36538461538461536,0.5135135135135135,0.426966287276859
097.txt,rouge-1,0.6563876651982379,0.6772727272727272,0.6666666616678929
097.txt,rouge-2,0.5575221238938053,0.5753424657534246,0.566292129832698
097.txt,rouge-l,0.6643835616438356,0.697841726618705,0.6807017493889813
098.txt,rouge-1,0.8765432098765432,0.7319587628865979,0.797752804029163
098.txt,rouge-2,0.85,0.7083333333333334,0.772727267768595
098.txt,rouge-l,0.8709677419354839,0.7605633802816901,0.8120300702108656
099.txt,rouge-1,0.6577777777777778,0.7254901960784313,0.6899766849886712
099.txt,rouge-2,0.5669642857142857,0.625615763546798,0.5948477701877377
099.txt,rouge-l,0.6174496644295302,0.6764705882352942,0.6456140300981226
100.txt,rouge-1,0.8125,0.7878787878787878,0.7999999950011835
100.txt,rouge-2,0.7547169811320755,0.7317073170731707,0.7430340507287524
100.txt,rouge-l,0.8041237113402062,0.8041237113402062,0.8041237063402062
101.txt,rouge-1,0.6805555555555556,0.5975609756097561,0.6363636313847193
101.txt,rouge-2,0.5384615384615384,0.4723926380368098,0.5032679688775684
101.txt,rouge-l,0.6767676767676768,0.6320754716981132,0.6536585315911959
102.txt,rouge-1,0.5188679245283019,0.5851063829787234,0.5499999950180001
102.txt,rouge-2,0.37142857142857144,0.41935483870967744,0.3939393889577595
102.txt,rouge-l,0.4875,0.5571428571428572,0.5199999950222223
103.txt,rouge-1,0.5046296296296297,0.592391304347826,0.544999995032
103.txt,rouge-2,0.3813953488372093,0.44808743169398907,0.41206029653986015
103.txt,rouge-l,0.48120300751879697,0.5079365079365079,0.4942084892121465
104.txt,rouge-1,0.6753246753246753,0.7222222222222222,0.6979865721868386
104.txt,rouge-2,0.6143790849673203,0.6573426573426573,0.6351351301408419
104.txt,rouge-l,0.6727272727272727,0.7474747474747475,0.7081339663057165
105.txt,rouge-1,0.6078431372549019,0.6391752577319587,0.6231155728926037
105.txt,rouge-2,0.48514851485148514,0.5104166666666666,0.4974619239372311
105.txt,rouge-l,0.5675675675675675,0.6086956521739131,0.5874125824187003
106.txt,rouge-1,0.7371794871794872,0.7098765432098766,0.7232704352533524
106.txt,rouge-2,0.6645161290322581,0.639751552795031,0.6518987291790179
106.txt,rouge-l,0.6788990825688074,0.7115384615384616,0.694835675753929
107.txt,rouge-1,0.47183098591549294,0.5982142857142857,0.5275590501878605
107.txt,rouge-2,0.3333333333333333,0.42342342342342343,0.37301586808673465
107.txt,rouge-l,0.41836734693877553,0.5256410256410257,0.46590908597365704
108.txt,rouge-1,0.8118811881188119,0.9010989010989011,0.85416666168023
108.txt,rouge-2,0.77,0.8555555555555555,0.8105263108033242
108.txt,rouge-l,0.8441558441558441,0.8904109589041096,0.8666666616702222
109.txt,rouge-1,0.625,0.6493506493506493,0.6369426701610613
109.txt,rouge-2,0.5316455696202531,0.5526315789473685,0.5419354788728409
109.txt,rouge-l,0.5737704918032787,0.5932203389830508,0.5833333283347223
110.txt,rouge-1,0.7333333333333333,0.7674418604651163,0.7499999950025826
110.txt,rouge-2,0.6567164179104478,0.6875,0.671755720193462
110.txt,rouge-l,0.7227722772277227,0.7373737373737373,0.7299999950005002
111.txt,rouge-1,0.5352697095435685,0.57847533632287,0.5560344777661453
111.txt,rouge-2,0.375,0.40540540540540543,0.3896103846179794
111.txt,rouge-l,0.5126582278481012,0.5328947368421053,0.5225806401631634
112.txt,rouge-1,0.7610619469026548,0.7288135593220338,0.7445887395910871
112.txt,rouge-2,0.6696428571428571,0.6410256410256411,0.6550218290635191
112.txt,rouge-l,0.7037037037037037,0.6705882352941176,0.6867469829547105
113.txt,rouge-1,0.7544910179640718,0.7078651685393258,0.7304347776137786
113.txt,rouge-2,0.6686746987951807,0.6271186440677966,0.6472303157048509
113.txt,rouge-l,0.7448979591836735,0.7227722772277227,0.7336683367096791
114.txt,rouge-1,0.7287234042553191,0.8353658536585366,0.7784090859323347
114.txt,rouge-2,0.6524064171122995,0.7484662576687117,0.6971428521663674
114.txt,rouge-l,0.7079646017699115,0.7843137254901961,0.7441860415247161
115.txt,rouge-1,0.40217391304347827,0.5522388059701493,0.4654088001550572
115.txt,rouge-2,0.24175824175824176,0.3333333333333333,0.28025477219684375
115.txt,rouge-l,0.3918918918918919,0.5087719298245614,0.442748086687256
116.txt,rouge-1,0.6111111111111112,0.5188679245283019,0.5612244848292379
116.txt,rouge-2,0.4943820224719101,0.41904761904761906,0.45360824245669046
116.txt,rouge-l,0.6307692307692307,0.4939759036144578,0.5540540491280133
117.txt,rouge-1,0.6569767441860465,0.6075268817204301,0.6312849112087638
117.txt,rouge-2,0.5087719298245614,0.4702702702702703,0.4887640399515528
117.txt,rouge-l,0.6216216216216216,0.5564516129032258,0.5872340375684926
118.txt,rouge-1,0.6153846153846154,0.6881720430107527,0.6497461879089903
118.txt,rouge-2,0.5436893203883495,0.6086956521739131,0.5743589693748851
118.txt,rouge-l,0.618421052631579,0.6811594202898551,0.6482758570806184
119.txt,rouge-1,0.6542056074766355,0.6451612903225806,0.649651967158015
119.txt,rouge-2,0.5446009389671361,0.5370370370370371,0.5407925357927853
119.txt,rouge-l,0.6275862068965518,0.6232876712328768,0.6254295482646639
120.txt,rouge-1,0.6688741721854304,0.7769230769230769,0.7188612049923381
120.txt,rouge-2,0.5666666666666667,0.6589147286821705,0.6093189914440976
120.txt,rouge-l,0.631578947368421,0.6976744186046512,0.662983420426727
121.txt,rouge-1,0.8917748917748918,0.8583333333333333,0.8747346022205094
121.txt,rouge-2,0.8434782608695652,0.8117154811715481,0.8272921058760417
121.txt,rouge-l,0.8857142857142857,0.8794326241134752,0.8825622725801345
122.txt,rouge-1,0.6288659793814433,0.7176470588235294,0.6703296653514068
122.txt,rouge-2,0.5544041450777202,0.6331360946745562,0.5911602160164524
122.txt,rouge-l,0.624,0.6782608695652174,0.6499999950086806
123.txt,rouge-1,0.5555555555555556,0.7142857142857143,0.6249999950781252
123.txt,rouge-2,0.5204081632653061,0.6710526315789473,0.5862068916316555
123.txt,rouge-l,0.625,0.75,0.6818181768595042
124.txt,rouge-1,0.7142857142857143,0.6470588235294118,0.6790123406912056
124.txt,rouge-2,0.6578947368421053,0.5952380952380952,0.6249999950125
124.txt,rouge-l,0.7419354838709677,0.6571428571428571,0.6969696919880625
125.txt,rouge-1,0.828125,0.848,0.8379446590323236
125.txt,rouge-2,0.7795275590551181,0.7983870967741935,0.7888446165146585
125.txt,rouge-l,0.84,0.9032258064516129,0.8704663162501007
